Guid,AccountId,ParentId,SuppliedName,SuppliedPhone,SuppliedCompany,Type,Status,Reason,Subject,Priority,Description,ClosedDate,IsEscalated,Comments,Application__c,TypeDetail__c
0f3ae0b4-74bb-4e80-a766-8fd3cbb0d39a,96a0aa19-fea9-4aa1-a3f2-ac32b83d8c7b,#N/A,#N/A,#N/A,#N/A,Feature Request,New,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
0fb0f768-7f16-428a-afca-d145626fb9e5,55399ccd-1e57-4d97-9b26-29b559467e57,#N/A,#N/A,#N/A,#N/A,Feature Request,New,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
0fd7a5e9-3b74-40fb-a475-da112f41eef4,2e1dc75f-aae5-408f-83b3-aeef8da4c5ab,#N/A,#N/A,#N/A,#N/A,Feature Request,Closed,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
0fd831ab-4567-44eb-b5fb-4adce57d8693,53a092ee-99a1-4974-8f7d-f128b35dc903,#N/A,#N/A,#N/A,#N/A,Question,Approved,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
0ff13651-7821-405b-b963-c586a80006e1,55399ccd-1e57-4d97-9b26-29b559467e57,#N/A,#N/A,#N/A,#N/A,Question,Closed,Instructions not clear,Can we add multiple users at once?,Medium,I'd like to add a few new users at one time.  Is this possible?,#N/A,false,#N/A,#N/A,#N/A
0ff2b12b-a48f-43ab-9998-bdc2d1594d36,be7dba8a-db02-4905-a0d0-0f7ba91378fe,#N/A,#N/A,#N/A,#N/A,Question,Pending Approval,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
101f35ec-9ced-4d51-b272-3509b3f746a9,7bfac999-ad2f-4384-862e-62a37252a3b0,#N/A,#N/A,#N/A,#N/A,Feature Request,On Hold,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
10268b7d-ecfd-4c23-97a6-f265589c35f9,6820c593-070c-448f-bb91-96dc009bdac0,#N/A,#N/A,#N/A,#N/A,Feature Request,Escalated,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
1029ab23-055b-4c2c-b4f0-e2ed93a81307,0d95e68a-9453-406f-89cb-490d1d05c35b,#N/A,#N/A,#N/A,#N/A,Feature Request,New,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
10be78b5-3a86-4f16-927c-75f17d1665c3,6820c593-070c-448f-bb91-96dc009bdac0,#N/A,#N/A,#N/A,#N/A,Problem,Closed,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
10d1a1cd-647b-4379-aaa6-b0b8c5e8fc1a,64e3c4ac-18bb-4e14-a130-fc6e7728213c,#N/A,#N/A,#N/A,#N/A,Feature Request,Rejected,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
10d704f4-c65b-4cc3-b845-feea298c0552,87156483-1302-4425-9d89-af66a38da709,#N/A,#N/A,#N/A,#N/A,Problem,Rejected,New problem,Table Grouping in Excel,Medium,Prefers Direct Phone Outreach,#N/A,false,#N/A,#N/A,#N/A
10dddc7a-a84c-47eb-8387-ebacfb663052,0bd2e3f8-3ad1-4df2-9352-55b470d35679,#N/A,#N/A,#N/A,#N/A,Question,New,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
10ed43a8-d5ef-4642-86a1-c9612ee44f68,be7dba8a-db02-4905-a0d0-0f7ba91378fe,#N/A,#N/A,#N/A,#N/A,Feature Request,New,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
112e63d7-fdc8-4589-b6f4-9b7da62fac76,65c6b784-643c-4194-a9f5-046bb1063d2b,#N/A,#N/A,#N/A,#N/A,Feature Request,Closed,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
1192733c-8951-467f-b20e-e8bc94069cca,fc598c8d-cd75-47e7-a0f9-c29f57ca2fea,#N/A,#N/A,#N/A,#N/A,Feature Request,Rejected,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
1198cb0d-7aa3-4f07-af8f-de444fceaa20,92444054-9753-4d25-b3b6-109e2dcf6d61,#N/A,#N/A,#N/A,#N/A,Feature Request,Approved,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
1236ad49-f5f6-410b-91c9-a2ed45d0eb60,d17413c6-7fa9-45d6-8f4f-864f6c710965,#N/A,#N/A,#N/A,#N/A,Feature Request,Escalated,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
1241b4cf-b3ea-4a7a-8304-f6e600a08191,d523027d-c972-4a29-994a-8e1524d7ffe1,#N/A,#N/A,#N/A,#N/A,Problem,Closed,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
125e0a9e-2f6b-4e0a-9732-b37c15870352,d523027d-c972-4a29-994a-8e1524d7ffe1,#N/A,#N/A,#N/A,#N/A,Feature Request,Pending Approval,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
126a1bbf-36a1-4aaa-9858-22cdc820ed02,e86c4296-8214-4c15-9aa2-baecac9669e4,#N/A,#N/A,#N/A,#N/A,Feature Request,On Hold,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
129203de-7d4c-42d4-af2d-57fa6ee0e815,84974be0-d28e-4c7b-a17c-354ddaa1ae5b,#N/A,#N/A,#N/A,#N/A,Feature Request,Rejected,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
12bdc891-64e6-42d9-9310-65f3a06fbff0,17845881-96a4-4e4c-8c1a-80c44452cb10,#N/A,#N/A,#N/A,#N/A,Feature Request,Closed,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
12c6a83c-555a-4f17-9856-880e9470a36f,5b7a31f9-3273-45e4-9ac2-d11cbfce5133,#N/A,#N/A,#N/A,#N/A,Problem,Closed,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
12cb2ea2-0139-4859-a4a8-44219258184e,9ea8488f-3315-4910-8326-7d1d0816716e,#N/A,#N/A,#N/A,#N/A,Feature Request,Approved,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
12e09045-acca-4937-bc2a-74701b466064,c69af6ed-ab9a-4b6b-b3cb-acc6bc5edb19,#N/A,#N/A,#N/A,#N/A,Question,On Hold,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
12e5e754-c04e-45b8-a864-9dcb9b356967,0b4472dd-cd27-49cb-9f9b-9232030c8180,#N/A,#N/A,#N/A,#N/A,Feature Request,Pending Approval,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
1381edb1-c763-4e7c-a7cf-97051086d51d,6535c813-0337-4283-bf83-a393eb8409a6,#N/A,#N/A,#N/A,#N/A,Feature Request,Pending Approval,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
138ca4ed-fe69-4d72-ad48-721c7fcbdcbd,6535c813-0337-4283-bf83-a393eb8409a6,#N/A,#N/A,#N/A,#N/A,Feature Request,Escalated,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
13a79677-2884-45b4-a447-ba1bae5d40b5,c04535d6-3b03-4471-9d92-a7eeee020633,#N/A,#N/A,#N/A,#N/A,Feature Request,Escalated,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
13b2c9c4-2306-4402-b889-0def3a66b6e1,49653fb5-154c-4d45-a89f-0d519526158a,#N/A,#N/A,#N/A,#N/A,Feature Request,Pending Approval,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
13ffc98b-931d-4a26-aed5-6d18cc9a509f,73c86d35-b1f1-4a47-86e6-2e8859fdd52e,#N/A,#N/A,#N/A,#N/A,Feature Request,Rejected,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
14103e90-572e-4e12-8719-ea15055144b4,b89eb107-a954-4113-b8e1-58fccc43dd02,#N/A,#N/A,#N/A,#N/A,Question,Rejected,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
145d4a33-f58d-4d45-9c87-24314f0460eb,c04535d6-3b03-4471-9d92-a7eeee020633,#N/A,#N/A,#N/A,#N/A,Feature Request,Pending Approval,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
14696b5b-eb9a-4bec-9583-56bb93a4b7a7,d4ba47f2-10a1-46e2-8f54-d97fd5fc0e1b,#N/A,#N/A,#N/A,#N/A,Feature Request,Escalated,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
14b8e445-6645-4f96-a3eb-23a3bd125e04,1b352896-047b-4f2c-a958-ceb953c233be,#N/A,#N/A,#N/A,#N/A,Feature Request,Approved,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
150f49ae-9585-431f-a5a7-1c0648dedbd2,b79df24b-9ddc-446a-a44e-d271951b6cfc,#N/A,#N/A,#N/A,#N/A,Problem,Approved,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
152cd4de-2470-4760-ac81-ed3724ce6bc0,15fe1692-b6b4-495a-9fe7-f159e612693c,#N/A,#N/A,#N/A,#N/A,Feature Request,Pending Approval,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
1557c580-c76d-4d23-91f2-2777461c48a6,d1b05c5b-c76e-4661-907c-674b82a2ea83,#N/A,#N/A,#N/A,#N/A,Feature Request,Closed,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
15c2cf74-e8f8-43da-af18-4425520423e5,e1c6c174-8119-42a8-9920-c6d51afc96c8,#N/A,#N/A,#N/A,#N/A,Feature Request,Closed,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
15cea9e8-46e5-4ee7-ab54-ee0547526fe4,b79df24b-9ddc-446a-a44e-d271951b6cfc,#N/A,#N/A,#N/A,#N/A,Feature Request,Pending Approval,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
15f33827-2783-4b21-853b-fc30cf13b275,0991754c-0303-40b2-b8af-4b660ab748b2,#N/A,#N/A,#N/A,#N/A,Question,On Hold,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
1652828c-2158-4ba2-906e-ff17af8fd838,87e55aad-4e6c-463c-b2c5-ec94d4ab53de,#N/A,#N/A,#N/A,#N/A,Feature Request,Closed,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
165c648e-9d14-4ea1-bfc9-b85f5743e19f,17845881-96a4-4e4c-8c1a-80c44452cb10,#N/A,#N/A,#N/A,#N/A,Problem,Closed,Instructions not clear,Report not generating correct information,Medium,EMEA Case,#N/A,false,#N/A,#N/A,#N/A
166b0941-fa2c-4959-bcec-58eb950e7af6,61854c14-7a47-4b13-aadf-6cfcfc93a62d,#N/A,#N/A,#N/A,#N/A,Problem,Rejected,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
16aee673-7a4b-4f48-b75a-abca2bc49352,d2d60377-c78d-4818-ab86-07bd7abf0f9a,#N/A,#N/A,#N/A,#N/A,Feature Request,Approved,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
16d88b27-6fdc-4877-8703-1c2e52124ef9,87e55aad-4e6c-463c-b2c5-ec94d4ab53de,#N/A,#N/A,#N/A,#N/A,Feature Request,Approved,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
16ff9a16-e6f6-4f62-a257-627b391d8652,4c908501-f9d5-44fe-b362-511600f903f1,#N/A,#N/A,#N/A,#N/A,Problem,On Hold,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
1708e5c4-144b-4a23-9270-16acbc224a80,65c6b784-643c-4194-a9f5-046bb1063d2b,#N/A,#N/A,#N/A,#N/A,Problem,New,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
1744fb19-9f03-4d5c-9a30-cf3eecc61d1b,0398fd28-1bd9-4d80-9a60-7bf24803b235,#N/A,#N/A,#N/A,#N/A,Problem,New,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
1760acde-482c-404b-93b1-fd05911a67b8,87e55aad-4e6c-463c-b2c5-ec94d4ab53de,#N/A,#N/A,#N/A,#N/A,Feature Request,Approved,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
1766eb34-dc58-4f15-8b9c-e759c90fd1ba,608a2818-8f9a-403a-999c-69cf93e59142,#N/A,#N/A,#N/A,#N/A,Problem,Pending Approval,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
178f112c-2466-4e56-bd47-e6be696c7ec7,a13859df-d35d-4932-b8a3-13034b5262b5,#N/A,#N/A,#N/A,#N/A,Question,New,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
17b82cb6-50f9-423c-a20c-a62b4077b420,2ef17076-9c51-4f3b-a815-d31f6cddf6ef,#N/A,#N/A,#N/A,#N/A,Feature Request,Closed,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
17dac427-5397-43d2-9769-d494a9407f8e,64e3c4ac-18bb-4e14-a130-fc6e7728213c,#N/A,#N/A,#N/A,#N/A,Question,Approved,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
17f6a9fa-3320-4077-83aa-c1e358949ca7,2ef17076-9c51-4f3b-a815-d31f6cddf6ef,#N/A,#N/A,#N/A,#N/A,Feature Request,Escalated,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
17fb35ee-815c-49ab-8d9f-351b99fd3902,33d52351-c36f-4c85-939b-d767f602eed2,#N/A,#N/A,#N/A,#N/A,Feature Request,Escalated,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
180d6705-bc64-4d71-a116-a7a2310cafdf,b87a2561-282c-493d-8392-0e01f39c1fe6,#N/A,#N/A,#N/A,#N/A,Feature Request,Escalated,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
18241903-0329-4733-a7db-38f420b502c5,d87aa3ca-94d0-4935-959e-80919dd8e886,#N/A,#N/A,#N/A,#N/A,Feature Request,On Hold,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
183d991a-620f-4024-9d9a-73618356c242,f08aa9e7-5e88-4e45-bc3e-b0392efd72da,#N/A,#N/A,#N/A,#N/A,Question,Closed,User didn't attend training,How to assign licenses to new users,Medium,We just hired 3 new Sales Reps and would like to assign them Sales Enablement Suite licenses.,#N/A,false,#N/A,#N/A,#N/A
187792ac-1d45-4d0a-abab-6fc539649763,3c53dbdc-6b6c-480c-8b3b-67b9e3ae6e58,#N/A,#N/A,#N/A,#N/A,Feature Request,Rejected,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
188eb8bf-4627-42e4-b381-dfa9638193ec,d2d60377-c78d-4818-ab86-07bd7abf0f9a,#N/A,#N/A,#N/A,#N/A,Question,Rejected,Complex functionality,How to use  Image Fields (Word),Medium,Prefers Direct Phone Outreach,#N/A,false,#N/A,#N/A,#N/A
18a69a45-76af-4a69-9c78-b9f6959b5644,adeb040f-63d8-4680-9ec7-cdb4472302a6,#N/A,#N/A,#N/A,#N/A,Feature Request,Pending Approval,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
1915301c-8627-4fec-b9e0-b011f8f542e2,adeb040f-63d8-4680-9ec7-cdb4472302a6,#N/A,#N/A,#N/A,#N/A,Feature Request,Pending Approval,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
19276444-2d70-4254-9859-abba7e8217cf,5eb47423-6885-4372-8518-6da514b5c6ba,#N/A,#N/A,#N/A,#N/A,Feature Request,On Hold,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
192b77e9-2bc1-4ad7-84f2-5c41aa8e73de,84974be0-d28e-4c7b-a17c-354ddaa1ae5b,#N/A,#N/A,#N/A,#N/A,Feature Request,Rejected,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
19359047-3903-4fcc-b34f-0369c53616a3,345c9ff4-2dce-4326-922f-6afaa4978959,#N/A,#N/A,#N/A,#N/A,Feature Request,Approved,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
19570279-4c11-4939-a35c-23dbb3d6e06e,b19ea706-ee1c-40d8-96ba-fe6d98a1c1f9,#N/A,#N/A,#N/A,#N/A,Feature Request,New,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
1979e651-c00e-4f42-b355-70c6ad99613a,146a584a-1da2-436c-955f-b268acc83adf,#N/A,#N/A,#N/A,#N/A,Feature Request,Closed,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
1a2067da-9755-4092-addd-dd234283ab97,6586f94b-fa2e-4888-884b-c4d3db55406f,#N/A,#N/A,#N/A,#N/A,Feature Request,Rejected,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
1a32dc83-5365-4280-8fd0-72481b245216,d75968fe-d470-47b6-9c5e-a96a10408475,#N/A,#N/A,#N/A,#N/A,Question,Escalated,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
1a4829f5-15e2-4deb-a92b-1c1765cb4895,d75968fe-d470-47b6-9c5e-a96a10408475,#N/A,#N/A,#N/A,#N/A,Problem,Pending Approval,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
1a69e781-f865-4576-a6e2-dc76e7f9bd99,526c482b-6878-434e-93b7-5040bfd74306,#N/A,#N/A,#N/A,#N/A,Feature Request,Rejected,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
1a888ddd-9ded-48a8-b41e-adf4597894d4,66655744-3682-4f01-b6f2-1860e3117ad8,#N/A,#N/A,#N/A,#N/A,Feature Request,New,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
1ab6081a-a107-4488-b0f4-c74d39c667b1,5908d8b3-f888-4de5-b230-f6439f528fa4,#N/A,#N/A,#N/A,#N/A,Feature Request,On Hold,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
1abac287-9edb-427c-a8f1-e858d53b2422,b48c7a75-a9b4-419f-ae96-c5c3dc7ca6ba,#N/A,#N/A,#N/A,#N/A,Question,Pending Approval,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
1ac7b34c-f23e-489d-abf8-4cf2ac816c99,7d7c51a4-4b22-47b3-8fcc-4d5463c44796,#N/A,#N/A,#N/A,#N/A,Feature Request,Escalated,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
