Guid,AccountId,Name,Description,StageName,Amount,Probability,CloseDate,Type,NextStep,LeadSource,ForecastCategoryName,IsExcludedFromTerritory2Filter,ContactId,SBQQ__Contracted__c,SBQQ__CreateContractedPrices__c,SBQQ__OrderGroupID__c,SBQQ__Ordered__c,SBQQ__QuotePricebookId__c,SBQQ__Renewal__c,sbaa__ApprovalStatus__c,sbaa__ApprovalStep__c,sbaa__StepApproved__c,sbaa__SubmittedDate__c
76b221db-c1f8-46a8-8bf5-73ddc0232fba,cb679a98-c60f-40c1-abdd-e68fc5195496,Skalith - Cross-sell,#N/A,Proposal/Price Quote,11550.0,75.0,2024-05-01,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
7595141c-c2ad-45f0-a564-4ad09c8f3728,ce189dce-f408-49e6-af2c-ad2eb193899f,Mybuzz - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-02-16,#N/A,#N/A,#N/A,Closed,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
38161072-e5c2-4c85-8162-dec75cfe7885,63745925-851d-46da-b80b-b48a30b028ff,Tagopia - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-02-16,#N/A,#N/A,#N/A,Closed,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
9abd5044-27ee-4d0f-abe1-33dd1c65ddd8,6f5d53e3-8f99-40b8-8d5b-152e482abfa8,Kayveo - Cross-sell,#N/A,Proposal/Price Quote,11550.0,75.0,2024-03-01,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
2206ceaf-1329-4ea1-b1d6-4308dd832f04,a51c4b49-e7e8-48ef-8910-2dc0c8b13049,Quire - Upsell,#N/A,Qualification,75000.0,10.0,2024-06-21,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
aefe7bce-844d-4c0c-8b99-a0384f6c58fb,2abf4046-f276-4323-b517-a0d3670c1c3c,Omba - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2023-10-03,#N/A,#N/A,#N/A,Omitted,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
30d029a3-88de-4d23-9be6-a45a5eb3f597,ece46242-a9fc-460b-a128-1ee25f3d4b63,DabZ - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2023-10-03,#N/A,#N/A,#N/A,Omitted,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
10ecfa4e-788b-42a3-a28e-ae9a45888a3f,630d86e2-e0fa-41c7-a756-e7482c3661d8,Babblestorm - Upsell,#N/A,Qualification,75000.0,10.0,2024-06-21,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
642d7677-7433-47ab-95f1-fc95e7143d26,330319f9-197b-40fe-b908-80595e17773f,Thoughtmix - Upsell,#N/A,Qualification,100082.0,10.0,2024-06-21,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
9cd8da40-01ee-49b9-8b89-b47998229775,ca7920b5-58c6-40c3-b3c9-4a127965defc,Eazzy - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-02-16,#N/A,#N/A,#N/A,Closed,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
6261e33a-ed1f-4dd9-8fe9-9ad12016db3a,d8147efc-4572-4c1a-b5bd-dbeabe9bcd34,Oloo - Upsell,#N/A,Qualification,100082.0,10.0,2024-06-21,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
12201387-080f-45a5-a3a3-988670d7e95a,ef8f4d6c-4dd0-4c9b-9853-293a2179c3ce,Livefish - Cross-sell,#N/A,Proposal/Price Quote,11550.0,75.0,2024-05-01,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
1f6e8be7-cbcc-41e9-add7-c712db48d6c8,8bdd3622-e7d2-4306-9a75-5039e7fa8793,Quinu - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-02-16,#N/A,#N/A,#N/A,Closed,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
34c59f7d-1cf7-4ae0-8e59-7030af0fd658,b3557f32-9d69-403f-8af4-e98d24309bee,Dazzlesphere - Initial Sale,#N/A,Prospecting,73995.0,10.0,2024-04-23,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
52b36f46-9112-46a5-911d-2211c12d50bf,d7454e09-c9d3-4abe-ac27-e1ddcda0938d,Mydo - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-04-15,#N/A,#N/A,#N/A,Closed,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
e07220a4-15d9-49c7-a6cd-3b915b29d96a,0b6a4033-087f-4c8c-af47-c04bc68b5fc0,Trunyx - Initial Sale,#N/A,Prospecting,72395.0,10.0,2024-04-23,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
151e66b9-3e3e-4b5b-898f-aad78eefce9b,e1108d64-a191-4974-9509-f69edb40da89,Eadel - Additional Sale,#N/A,Prospecting,34995.0,10.0,2024-04-05,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
d610aaf2-cd47-41d8-bc97-290aed334bb4,c1046d84-c593-465b-a20a-9176ebabf233,Jabbersphere - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-02-16,#N/A,#N/A,#N/A,Closed,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
c85892e0-2092-4455-b0c0-fdaaca27aa7b,ca7920b5-58c6-40c3-b3c9-4a127965defc,Eazzy - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2023-10-03,#N/A,#N/A,#N/A,Omitted,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
e6f75e25-b250-4539-aa23-331e6a69fea7,c1046d84-c593-465b-a20a-9176ebabf233,Jabbersphere - Cross-sell,#N/A,Proposal/Price Quote,18350.0,75.0,2024-05-01,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
7458798a-2892-4714-9c6c-597d14c71f6a,1eefcd58-f773-49b0-9787-5fa5e0780a94,Ooba - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-02-29,#N/A,#N/A,#N/A,Closed,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
22efca19-e344-4f18-8b41-e3a92c83880d,63745925-851d-46da-b80b-b48a30b028ff,Tagopia - Additional Sale,#N/A,Closed Won,72395.0,100.0,2023-10-20,#N/A,#N/A,#N/A,Closed,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
550f6b42-17b1-4de2-adbf-750b03054c68,3b654b4f-5980-4090-9c70-336d4d93e8f7,Pixoboo - Upsell,#N/A,Qualification,100082.0,10.0,2024-06-21,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
cedc1d0d-f467-4202-9414-6daf3ad56db3,6d119add-f344-4c86-91f9-27d5df10f371,Shuffletag - Upsell,#N/A,Qualification,100082.0,10.0,2024-06-21,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
ac706258-017b-42a6-b137-86873b4d117d,b181595c-ed58-4a1c-8b59-f79a309604ff,Photofeed - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2023-10-03,#N/A,#N/A,#N/A,Omitted,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
885f1bbc-89b5-4e32-9600-3ff655d2a500,63fdd273-afb5-4199-8e23-78e5a4009a70,Eidelr-Ashpool - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2023-10-03,#N/A,#N/A,#N/A,Omitted,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
39b6cf70-012a-4aa8-86f0-b83468220c4e,ece46242-a9fc-460b-a128-1ee25f3d4b63,DabZ - Upsell,#N/A,Qualification,100082.0,10.0,2024-06-21,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
5ae6ff76-9277-464a-858c-152c33edf2b2,9ab0ac83-53ea-47a3-87c1-dadb460c4ecf,Gabcube - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-02-16,#N/A,#N/A,#N/A,Closed,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
643d5ae0-af1a-4e8d-a73f-28957a73c933,75290905-ccb5-4ffe-aaa2-fbe28a8ccf04,Agimba - Upsell,#N/A,Qualification,75000.0,10.0,2024-06-21,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
1c1ddbcb-e17c-43b1-bc3c-a1aa37a30ebb,49bc1314-433d-42ba-8a73-ce3c9291ec43,Yakitrit-Germain Hospital - Cross-sell,#N/A,Proposal/Price Quote,18050.0,75.0,2024-05-01,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
c91c3ccc-8ae6-4d3f-b563-0194db69113e,82de2384-eddb-4239-9a6e-75f6b366e0ca,Gigaclub - Upsell,#N/A,Qualification,75000.0,10.0,2024-06-21,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
4c5e033e-d9c7-40e5-8b78-4174b0f5991a,8e647003-6a2b-4366-a803-13e3d4108a86,Dynava - Additional Sale,#N/A,Perception Analysis,34995.0,70.0,2023-12-24,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
a2478231-5420-435e-85ee-1555525259a2,c4d089e0-ebb1-49bd-a4a1-c94385565406,Eadel - Additional Sale,#N/A,Closed Won,29995.0,100.0,2024-01-04,#N/A,#N/A,#N/A,Closed,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
e76734e3-824c-41ce-9385-a3018a085da4,26d03dd4-9d17-4993-a08c-11a7381dc1ff,Jazzy - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-04-15,#N/A,#N/A,#N/A,Closed,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
973bfdec-fb03-48bc-9d24-8f729a0b135f,e30dd812-571f-4a6f-8d9e-fc61ab101655,Topicblabh-Sto Associates - Additional Sale,#N/A,Closed Won,29995.0,100.0,2023-05-18,#N/A,#N/A,#N/A,Closed,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
fcc136d2-47ad-4190-9854-a108ca64917e,4441ca6d-9069-4c67-8178-7d1688499c43,Gigaclub - Upsell,#N/A,Qualification,75000.0,10.0,2024-06-21,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
ccd20063-8929-4f62-adf8-2b5272defc5d,cdca084d-4d35-4407-923a-8bbae659e7f2,Trilith - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-02-16,#N/A,#N/A,#N/A,Closed,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
2d6ddeeb-323e-4550-bbf9-0fe2d4a1ddda,04765be7-cc09-4181-882c-ac49e83640c4,Topicshots - Upsell,#N/A,Qualification,100082.0,10.0,2024-06-21,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
c2371223-1622-4ea2-a785-6933c17b3694,e1c42a70-a2fb-4247-a158-ce236dcc00c0,Tazz - Initial Sale,#N/A,Prospecting,72395.0,10.0,2024-04-23,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
23371ac7-47d9-45de-b086-87fc87ce2163,37efa5df-d24e-47a7-917d-3fb60a0ab3d9,Meevee - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2023-10-03,#N/A,#N/A,#N/A,Omitted,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
ba2b3ad9-3327-4b65-89c6-3ba081399bbd,e468e856-d549-4b5e-91f0-50430aefc88e,Aivee - Cross-sell,#N/A,Proposal/Price Quote,11550.0,75.0,2024-05-01,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
7377a36e-a023-4784-802a-4a1e128dcc77,4441ca6d-9069-4c67-8178-7d1688499c43,Gigaclub - Initial Sale,Will give end of year incentive to sign,Closed Won,72395.0,100.0,2023-01-13,#N/A,calling up the chain,#N/A,Closed,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
b15cab5b-8856-4c18-8312-54c47d387995,125718d1-e6b7-4321-b97c-6740d4a44a45,Bubblemix - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-02-16,#N/A,#N/A,#N/A,Closed,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
27416be4-6404-457d-91a4-389efdebde04,894f8589-e3d9-445e-a952-a4e403b80bec,Viva - Cross-sell,#N/A,Proposal/Price Quote,11550.0,75.0,2024-05-01,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
60c2290a-33c9-4f99-8638-cc1e1ef476b1,4bc4be38-5479-40fd-8ca7-57edbb2f3ae0,Layo - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2023-10-03,#N/A,#N/A,#N/A,Omitted,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
3bf1460d-8afd-4c0a-b46b-9dec413f4932,c9e861ee-d911-4ac5-94ca-7f478ad8ea30,Kwideo - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-02-16,#N/A,#N/A,#N/A,Closed,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
170f6394-0e17-4483-ae33-f1019b88b915,2ab5c8a5-a481-418a-af66-0263ac78466a,Zoonoodle - Upsell,#N/A,Qualification,100082.0,10.0,2024-06-21,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
7576efe7-aa90-4d98-b6d9-3b88a5d8f1fa,55e19d49-2142-4b85-afc8-e0b3dccd8530,Browsedrive - Additional Sale,#N/A,Closed Won,72395.0,100.0,2022-07-20,#N/A,#N/A,#N/A,Closed,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
417e1e02-1fc1-475f-bb83-729391ca823a,05aaf4f8-5e6b-417f-a809-0f40ec9488bf,Buzzbean - Additional Sale,#N/A,Closed Won,29995.0,100.0,2023-12-04,#N/A,#N/A,#N/A,Closed,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
75787f52-5715-4383-b98f-f50c950e0949,c22cf45e-0f45-4157-b0e9-0dce0d315cc0,Quimm - Cross-sell,#N/A,Proposal/Price Quote,34350.0,75.0,2024-05-01,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
52bfebc0-5b55-45e0-b9a0-59bf75bd6648,46b1ed89-1c9c-4532-983e-b9cec1b6846c,Browseblabc-Morales Corp. - Cross-sell,#N/A,Proposal/Price Quote,18050.0,75.0,2024-05-01,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
3ba6cd08-202e-46ec-adda-fc5793650daf,6e673ee8-964b-4f68-a02f-800eb1626c4e,Fliptune - SOW 2,#N/A,Needs Analysis,71595.0,20.0,2024-04-17,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
597c5cff-b763-4b4d-b439-210501bf5d05,bb4029ec-986a-4361-96b6-328b9a2a6e63,Oyoba - Cross-sell,#N/A,Proposal/Price Quote,11550.0,75.0,2024-05-01,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
29dec45c-e5df-489a-9540-08fb58a51bd9,255b5b5e-9710-4eb7-9a06-71273fa134b7,Oozz - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2023-10-03,#N/A,#N/A,#N/A,Omitted,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
0b1644ef-f64f-48a6-87af-69b834e95e04,0867463f-0a35-43fc-9228-9880ad91ef5c,Divavu - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2023-10-03,#N/A,#N/A,#N/A,Omitted,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
9c9ba80f-6bd0-44a9-92df-1ca64c97636d,125718d1-e6b7-4321-b97c-6740d4a44a45,Bubblemix - Cross-sell,#N/A,Proposal/Price Quote,11550.0,75.0,2024-03-01,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
32e9b32f-9853-4d82-b23a-beab14bd52a9,afafadd3-9f38-4be4-8b25-832b3afc8d05,Twinder - Upsell,#N/A,Qualification,100082.0,10.0,2024-06-21,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
12751d45-cee4-4cb9-bd3b-4e5302aa439e,dd3688ac-aa62-433c-8966-3475c66df60e,Dynazzy - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-02-16,#N/A,#N/A,#N/A,Closed,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
b0946871-1030-4705-a43f-22f2618361cb,a7fb2901-584f-4e62-82ad-adb687487b21,Trudoo - Initial Sale,#N/A,Prospecting,73995.0,10.0,2024-04-23,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
d1c0228c-c7ea-4ea9-becf-e423b1ad3f66,6d119add-f344-4c86-91f9-27d5df10f371,Shuffletag - Cross-sell,#N/A,Proposal/Price Quote,18050.0,75.0,2024-05-01,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
33ed4d4a-2087-4112-a603-6189d5391ff1,c3ef52d4-e312-4235-9d1e-421d99fcb4c0,Plambee - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-02-16,#N/A,#N/A,#N/A,Closed,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
60d36d5e-9c6a-4a65-9f2f-f19d46e13786,55348a2f-a6a8-4422-a999-3a8035261da7,Edgeclub - Additional Sale,#N/A,Value Proposition,34995.0,50.0,2024-05-19,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
84f60e61-9dbb-4596-9101-0bec7ede9401,d7454e09-c9d3-4abe-ac27-e1ddcda0938d,Mydo - Cross-sell,#N/A,Proposal/Price Quote,18350.0,75.0,2024-05-01,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
5c688f57-d0b9-4938-a2cc-dda676522580,23740f20-8a70-472c-a64b-562bb7ab5a1e,Jaxworks - Upsell,#N/A,Perception Analysis,100082.0,70.0,2024-05-07,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
eb88e02d-e0e1-4eb2-b1cb-25d38d2ec01f,ad1464d0-d02b-495a-9067-8af28afe9102,Yakitrit-Germain Hospital - Initial Sale,#N/A,Prospecting,72395.0,10.0,2024-04-23,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
d1a27297-4248-4323-92a0-20fe0dfc2992,0a8692f3-37db-43da-b663-fc85f1f6c738,Shuffletag - Additional Sale,#N/A,Value Proposition,34995.0,50.0,2024-01-28,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
e094e1b7-48f8-4f4b-a843-220f89c4a1b8,6fe5e02f-0ffc-4eaf-9d3f-f2ec795277d1,Bubblemix - Cross-sell,#N/A,Proposal/Price Quote,11550.0,75.0,2024-03-01,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
9924ec7b-036f-47b7-8135-1243c8317964,bdfb89dc-9cc8-4803-81f6-6c10887995f9,Yamia - Upsell,#N/A,Qualification,100082.0,10.0,2024-06-21,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
7a46189a-4082-45f8-89bd-8ec0593d0bf7,0e8fb400-9298-4982-8857-e527db5a3411,Twitterwire - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2023-10-03,#N/A,#N/A,#N/A,Omitted,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
2790521a-f03e-4a71-be19-cd737508d7ac,27e30b92-3ecc-493d-b388-b2e8cf096c2c,Skaboo - Additional Sale,#N/A,Qualification,29995.0,10.0,2024-06-06,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
16c0da56-833a-4a1d-81da-8d8430d9874d,927590e5-7ab1-476c-a388-fecdc5500492,Voonix - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2023-10-03,#N/A,#N/A,#N/A,Omitted,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
8b3ec557-7c00-40e5-9096-8305e1f52370,a0b32c3e-dd20-4e6f-bccb-4bf78ff5e971,Quimm - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2023-10-03,#N/A,#N/A,#N/A,Omitted,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
4917289f-ecb1-4f30-92c0-f7b0a29a808a,bdfb89dc-9cc8-4803-81f6-6c10887995f9,Yamia - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2023-10-03,#N/A,#N/A,#N/A,Omitted,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
8290343c-3ee7-4988-82b2-61a07a27bee3,5747a8f2-c5b5-4779-a248-e89498407b05,Browseblabc-Morales Corp. - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2023-10-03,#N/A,#N/A,#N/A,Omitted,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
9dc33d88-0c3d-4369-a0a1-d6a33a3a1b3d,bf2b15a5-0457-4750-911a-c098dfd8a06c,Yozio - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-04-15,#N/A,#N/A,#N/A,Closed,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
e04aca91-9b49-4955-8563-f70501d8185a,f66e5c0c-3c13-4b89-b183-f7b012fc9a40,Oyoba - Upsell,#N/A,Qualification,75000.0,10.0,2024-06-21,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
c9dea66b-d850-414d-86d8-a97367c72bc4,b3557f32-9d69-403f-8af4-e98d24309bee,Dazzlesphere - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-02-16,#N/A,#N/A,#N/A,Closed,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
4a7c035a-d858-4538-9dce-1187fdec4147,5a41c845-68a3-4c3e-bfb3-9ffcc3cf1aed,Topicware - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-02-16,#N/A,#N/A,#N/A,Closed,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
25c7a485-b010-4a7f-981b-d6c77b1b4b40,fa96f9cf-835f-47c7-b6e2-a96e41d7b4ff,Eamia - Cross-sell,#N/A,Proposal/Price Quote,11550.0,75.0,2024-05-01,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
f0a514a8-70d4-44a1-b0ab-aaa924ccf4e3,ac826874-e3aa-495e-b502-5ef02a432dd3,Roomm - Additional Sale,#N/A,Closed Won,29995.0,100.0,2023-12-04,#N/A,#N/A,#N/A,Closed,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
a68c2317-fdb3-4a91-b69c-40a060a9765f,856a71ca-6801-4ed2-8d0d-f50977d4b22a,Thoughtstorm - Cross-sell-sell,#N/A,Proposal/Price Quote,11250.0,75.0,2024-05-01,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
307c4e96-1ded-47c4-8d5a-9be0e0fcd53a,423dfe9f-56a8-4b45-8e85-f7d46b733993,Voolia - Upsell,#N/A,Qualification,75000.0,10.0,2024-06-21,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
1e11ef9d-a702-440c-984c-11dd9ae3bce6,14973ff5-6643-4fef-ac33-b120faf0f368,Meevee - Upsell,#N/A,Qualification,100082.0,10.0,2024-06-21,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
3591b97b-c022-4083-b0f2-155893218682,21963b93-16f0-4653-aa2c-ac6dd54c32a3,Topicstorm - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-04-15,#N/A,#N/A,#N/A,Closed,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
fbfdc9d5-5352-4b21-b55e-ce02fd7c5a81,8e647003-6a2b-4366-a803-13e3d4108a86,Dynava - Initial Sale,#N/A,Qualification,75995.0,10.0,2024-04-23,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
3f1d7ef7-4dd5-4fb8-86e8-ad5f55ae8449,34e0e9fa-5073-445b-9c35-5e927f832f37,Thoughtworks - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2023-10-03,#N/A,#N/A,#N/A,Omitted,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
dd248bc1-517b-4228-ba02-255194047d86,0e2bb7a6-6f64-4a79-8a0f-8db473d24e8a,Gabcube - Cross-sell,#N/A,Proposal/Price Quote,11550.0,75.0,2024-05-01,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
